ProviderKey,PurchasePriceExclVat_CHF,SuggestedRetailPriceInclVat_CHF,VatRatePercentage
STX_840021927203,367.50,449,8.1
STX_193153664776,523.00,609,8.1
STX_198729742872,280.50,349,8.1
STX_197863542089,117.00,169,8.1
STX_195242837597,187.50,249,8.1
NER_198958667557,152.50,,8.1
STX_198482132989,366.00,449,8.1
STX_194432025486,129.50,189,8.1
STX_198730472942,157.50,219,8.1
STX_198729807298,209.00,279,8.1
STX_198726466313,217.50,289,8.1
STX_194275677958,196.50,259,8.1
STX_197864057384,216.50,279,8.1
STX_196153306493,300.50,369,8.1
NER_198689574667,92.50,,8.1
STX_196575147377,178.50,249,8.1
NER_198727566104,220.50,,8.1
STX_197594625389,295.50,369,8.1
STX_196149769325,200.00,269,8.1
STX_197859087464,222.50,289,8.1
STX_193152386488,245.50,319,8.1
STX_500093931545,109.50,159,8.1
STX_889300634074,982.00,1109,8.1
STX_193657736283,177.50,239,8.1
STX_195747769362,113.50,169,8.1
STX_196605003727,217.50,289,8.1
NER_198731510421,169.50,,8.1
STX_196479083177,238.00,309,8.1
STX_195244324033,373.50,459,8.1
STX_197594255920,121.00,149,8.1
STX_196995042832,177.50,239,8.1
STX_198959680500,245.50,319,8.1
STX_197966506223,92.00,149,8.1
STX_194433294133,122.00,149,8.1
STX_195481460167,207.50,279,8.1
STX_198488195469,273.00,339,8.1
STX_197597072494,128.50,189,8.1
STX_198483413971,251.50,319,8.1
STX_198322545054,563.50,649,8.1
STX_640901752266,70.50,129,8.1
STX_883412873130,385.00,459,8.1
STX_199064004236,180.00,249,8.1
STX_193656532473,224.00,289,8.1
STX_198482640255,220.00,289,8.1
STX_198728472978,181.00,839,8.1
STX_198686668765,327.00,399,8.1
STX_197323843541,214.00,279,8.1
STX_194433635073,117.00,169,8.1
STX_195245485740,246.50,319,8.1
STX_197860563360,636.50,739,8.1
STX_197862859904,271.50,339,8.1
STX_197863570938,201.50,269,8.1
STX_198730758619,505.50,619,8.1
STX_196155256871,185.00,249,8.1
STX_889003645254,161.00,229,8.1
STX_198328674062,173.50,239,8.1
STX_888593369724,156.00,219,8.1
STX_194814574687,181.00,239,8.1
STX_197863571539,201.50,269,8.1
STX_198958716491,271.50,339,8.1
STX_197600889071,168.50,239,8.1
STX_197596923391,190.00,249,8.1
STX_196975922864,255.50,319,8.1
STX_450002957787,475.50,559,8.1
STX_194817763378,226.50,299,8.1
STX_195868991086,122.00,149,8.1
STX_198321265861,265.50,329,8.1
STX_195869223605,209.00,279,8.1
STX_198482007461,114.50,169,8.1
STX_197596956818,231.50,299,8.1
STX_091204745187,807.50,919,8.1
STX_194813203144,244.00,319,8.1
STX_196968173914,200.00,269,8.1
STX_197859062034,122.00,149,8.1
STX_197862871937,118.50,709,8.1
STX_195867965934,900.50,279,8.1
STX_194433566001,152.50,219,8.1
STX_676556120686,219.00,289,8.1
STX_194955874097,329.50,399,8.1
STX_198962964895,255.50,319,8.1
STX_198727689049,300.50,369,8.1
STX_197596887358,219.00,289,8.1
STX_197862886887,240.50,309,8.1
STX_196265850754,70.50,129,8.1
STX_194502406603,275.50,339,8.1
STX_197863516554,190.00,249,8.1
STX_195866325326,245.50,319,8.1
STX_198689894536,177.50,239,8.1
STX_195243801214,214.00,279,8.1
STX_198483533365,196.50,259,8.1
NER_198729794543,143.50,,8.1
STX_196859374512,187.50,249,8.1
STX_194826776727,1299.00,1459,8.1
STX_623555791638,121.00,149,8.1
STX_888756278214,424.00,499,8.1
STX_198487788372,85.50,139,8.1
STX_192410448586,283.00,349,8.1
STX_196565162021,236.50,309,8.1
STX_197621230531,314.50,389,8.1
STX_197860416802,199.00,259,8.1
STX_195869136554,221.50,289,8.1
STX_197600137370,108.00,159,8.1
STX_198488378978,216.50,279,8.1
STX_198482882266,293.00,359,8.1
NER_198687895054,109.50,,8.1
STX_886951553464,227.50,299,8.1
STX_195734067457,119.50,149,8.1
STX_004000017815,227.50,299,8.1
STX_196071931739,629.00,729,8.1
STX_198730228709,288.00,359,8.1
STX_197323843428,214.00,279,8.1
STX_198486850155,158.50,219,8.1
STX_198323179982,455.50,539,8.1
STX_198728748899,224.00,289,8.1
STX_840419759058,156.00,219,8.1
STX_197597564265,175.00,239,8.1
STX_196214141506,500.50,589,8.1
STX_197860416536,201.50,269,8.1
STX_198958760197,162.50,229,8.1
STX_198483602863,219.00,289,8.1
STX_196975934225,280.50,349,8.1
STX_195735115904,188.50,249,8.1
STX_196478192153,90.50,149,8.1
STX_197859715145,157.50,219,8.1
STX_198727274122,265.50,329,8.1
STX_192502179701,236.50,309,8.1
STX_198730749648,165.00,229,8.1
STX_886736785615,1071.50,1209,8.1
STX_195736630772,259.00,329,8.1
STX_198488573687,190.00,249,8.1
STX_887227862730,186.00,259,8.1
STX_194493896155,182.50,239,8.1
STX_197860548244,197.50,259,8.1
STX_192761186380,99.50,149,8.1
STX_197600655454,455.50,539,8.1
STX_198488040837,328.50,399,8.1
STX_196976356637,191.00,249,8.1
STX_196477269887,104.50,159,8.1
STX_195238102678,116.00,169,8.1
NER_197375737638,194.50,,8.1
STX_197602676419,278.00,349,8.1
STX_197805984519,424.00,499,8.1
STX_198729515124,229.00,299,8.1
STX_198330612977,500.50,589,8.1
STX_193154429213,94.50,349,8.1
STX_198484307682,214.00,279,8.1
STX_198689996988,251.50,319,8.1
STX_194768759260,231.50,299,8.1
STX_191040479816,148.50,209,8.1
STX_190309507116,167.50,229,8.1
STX_195866161429,183.50,249,8.1
NER_198481721160,143.50,,8.1
STX_197612410096,161.00,229,8.1
STX_194957058280,273.00,339,8.1
STX_195245373726,197.50,279,8.1
STX_198730373638,227.50,299,8.1
STX_197862776706,131.00,189,8.1
STX_197967474934,117.00,249,8.1
STX_198487887389,244.00,319,8.1
NER_198729665799,194.50,,8.1
STX_191985176672,338.50,419,8.1
STX_199777132080,245.50,369,8.1
STX_198487603101,128.50,189,8.1
STX_198729813879,153.50,279,8.1
STX_194493800725,265.50,329,8.1
STX_887224864980,499.50,589,8.1
STX_198487801019,207.50,269,8.1
STX_198958748928,138.50,199,8.1
STX_192611612229,93.00,149,8.1
STX_195173616261,235.00,309,8.1
STX_198486024754,254.00,319,8.1
STX_195747766811,97.00,149,8.1
STX_196432398799,220.00,289,8.1
STX_197225754785,142.00,199,8.1
STX_194500278424,784.50,899,8.1
STX_197863568522,204.00,269,8.1
STX_198727687373,253.00,319,8.1
STX_196151822964,193.50,399,8.1
STX_198483568961,191.00,249,8.1
STX_198484298898,187.50,239,8.1
STX_198445374319,199.00,249,8.1
STX_840246250179,442.50,309,8.1
STX_198605538162,358.50,439,8.1
STX_195243825135,173.50,239,8.1
STX_195244319398,148.50,209,8.1
STX_198726642328,185.00,249,8.1
STX_198485728547,182.50,239,8.1
STX_198321905712,256.50,319,8.1
STX_198330565785,312.00,389,8.1
STX_196479110002,500.50,589,8.1
STX_198729810908,271.50,339,8.1
STX_197598691144,139.50,199,8.1
STX_196608194736,180.00,239,8.1
STX_196609143849,441.50,519,8.1
STX_198726904457,201.50,269,8.1
STX_195243800248,214.00,279,8.1
STX_193103448364,191.00,249,8.1
STX_197966039851,276.50,339,8.1
STX_197617257412,187.50,249,8.1
STX_198686115009,134.50,189,8.1
STX_198728749858,285.50,359,8.1
STX_198325583930,441.50,539,8.1
STX_197859452903,191.00,249,8.1
STX_194715440531,151.00,209,8.1
STX_196153290464,253.00,319,8.1
STX_197298987387,142.00,199,8.1
STX_198481334667,327.00,399,8.1
STX_198729557575,234.00,309,8.1
STX_198730143156,266.50,329,8.1
STX_198483565823,214.00,279,8.1
STX_198321990138,122.00,149,8.1
STX_198729559319,240.50,309,8.1
STX_198730278476,328.50,399,8.1
STX_888977034033,271.50,349,8.1
STX_195748854449,161.00,229,8.1
STX_196149876887,119.50,149,8.1
STX_194433670388,248.00,319,8.1
STX_198605292583,185.00,249,8.1
STX_198729517814,220.00,289,8.1
STX_196854771200,156.00,219,8.1
STX_197860565845,175.00,239,8.1
STX_194821965744,253.00,319,8.1
STX_195869222523,339.50,419,8.1
STX_193145976122,227.50,299,8.1
STX_883905366774,225.00,299,8.1
STX_198322406638,328.50,419,8.1
STX_885259549599,109.50,289,8.1
STX_198269352555,444.00,519,8.1
STX_198487997934,265.50,329,8.1
STX_884726798997,266.50,329,8.1
STX_197615220494,133.50,189,8.1
STX_197600796843,157.50,219,8.1
STX_194432689541,205.00,269,8.1
STX_198728785115,143.50,199,8.1
STX_195867002189,190.00,249,8.1
STX_195869135588,134.50,189,8.1
STX_198482506568,181.00,239,8.1
STX_197916914832,362.00,449,8.1
STX_197968000422,347.00,429,8.1
STX_198730804293,216.50,289,8.1
STX_194433511483,144.50,209,8.1
STX_193103448371,334.50,409,8.1
STX_194433672535,122.00,149,8.1
STX_198963362621,187.50,249,8.1
STX_196154160971,131.00,189,8.1
STX_198481491865,104.50,159,8.1
STX_197862342918,214.00,279,8.1
STX_198328087220,156.00,219,8.1
STX_198727565978,196.50,259,8.1
STX_196265650545,54.00,119,8.1
STX_196974661108,229.00,289,8.1
STX_193148243603,763.50,839,8.1
STX_194433121880,104.50,159,8.1
STX_195241782867,419.00,489,8.1
STX_198728480980,282.00,349,8.1
STX_198731110263,292.00,359,8.1
STX_197596219166,219.00,289,8.1
STX_195243079057,182.50,239,8.1
STX_198726912179,209.00,279,8.1
STX_195242837610,187.50,249,8.1
NER_198729211767,109.50,,8.1
NER_198486879576,101.50,,8.1
STX_883412883795,269.00,339,8.1
STX_198687404539,214.00,279,8.1
STX_198729275394,143.50,199,8.1
STX_196265532056,75.50,129,8.1
STX_194389494267,312.00,219,8.1
STX_195866256156,370.00,449,8.1
STX_198320303687,117.00,169,8.1
STX_192761986010,386.00,459,8.1
STX_198720006904,190.00,249,8.1
STX_197863025254,261.50,329,8.1
STX_196153804661,377.50,449,8.1
STX_198488430423,183.50,249,8.1
STX_192499421029,217.50,289,8.1
STX_198728035685,201.50,259,8.1
STX_194497802954,214.00,279,8.1
STX_197597353050,398.50,469,8.1
STX_198729507730,224.00,289,8.1
STX_197593700254,221.50,289,8.1
STX_192499421050,221.50,289,8.1
STX_193151687425,270.50,339,8.1
STX_197600834583,196.50,259,8.1
STX_736399900330,156.00,219,8.1
STX_198730459547,315.50,389,8.1
STX_198729696823,201.50,269,8.1
STX_196149212715,227.50,299,8.1
STX_195244529988,148.50,209,8.1
STX_198729523815,230.00,299,8.1
STX_197225755911,134.50,189,8.1
STX_199487833697,486.50,589,8.1
STX_196149224046,212.50,279,8.1
STX_194499657095,328.50,419,8.1
STX_198487850635,221.50,289,8.1
STX_198731408964,283.00,349,8.1
STX_198729120465,205.00,269,8.1
STX_886737729489,615.00,709,8.1
NER_198605565250,143.50,,8.1
STX_197613483723,226.50,299,8.1
STX_810202265202,1744.00,2019,8.1
STX_198731109786,196.50,259,8.1
STX_198268196051,214.00,279,8.1
STX_198730033525,274.00,339,8.1
STX_198729284563,222.50,289,8.1
STX_197065546137,85.50,139,8.1
STX_198320442218,155.00,219,8.1
STX_195747693353,127.00,189,8.1
STX_091205912632,420.00,499,8.1
STX_196149369945,133.50,189,8.1
STX_194498586990,495.50,579,8.1
STX_197600825284,271.50,339,8.1
STX_194956784418,200.00,269,8.1
STX_198728479298,282.00,349,8.1
STX_191887685876,132.00,189,8.1
STX_196154914475,121.00,149,8.1
STX_197862753677,270.50,339,8.1
STX_195244252725,236.50,309,8.1
STX_197601569330,188.50,249,8.1
STX_197966438890,103.00,159,8.1
STX_194954273266,177.50,239,8.1
STX_198729685490,195.00,259,8.1
STX_190308283769,201.50,269,8.1
STX_196477580883,124.50,149,8.1
STX_197298990684,253.00,319,8.1
STX_196975933969,121.00,149,8.1
STX_195869863917,222.50,289,8.1
STX_196153965324,117.00,169,8.1
STX_198328226858,244.00,319,8.1
STX_195021657774,133.50,189,8.1
STX_191984755472,151.00,209,8.1
STX_198729736130,1042.50,1179,8.1
STX_198487980455,234.00,309,8.1
STX_194493888280,435.00,549,8.1
STX_194813203076,244.00,319,8.1
STX_194277270706,200.00,269,8.1
STX_197615366963,186.00,249,8.1
STX_198321862862,314.50,399,8.1
STX_195238093907,220.00,299,8.1
STX_195244243174,142.00,199,8.1
STX_198484274885,191.00,249,8.1
STX_198726892556,201.50,269,8.1
STX_198728002557,166.00,229,8.1
STX_198730189574,128.50,189,8.1
STX_197615366994,187.50,249,8.1
STX_198727495886,111.00,159,8.1
STX_197298800549,239.00,319,8.1
STX_196969077211,339.50,419,8.1
STX_198483530180,307.00,3319,8.1
STX_198729274328,156.00,219,8.1
STX_198960552339,264.00,329,8.1
STX_195719391751,82.00,139,8.1
STX_194498136522,138.50,199,8.1
STX_194955853337,132.00,189,8.1
STX_194499057871,156.00,189,8.1
STX_197621530822,161.00,229,8.1
STX_198488607412,322.00,319,8.1
STX_198484449856,442.50,519,8.1
STX_198322914027,102.00,159,8.1
STX_195239275579,214.00,279,8.1
STX_197600171664,205.00,269,8.1
STX_198486146067,248.00,329,8.1
STX_196969512835,254.00,319,8.1
STX_196464396404,271.50,339,8.1
STX_198483598838,193.50,259,8.1
STX_195907990568,196.50,259,8.1
STX_197634777108,216.50,279,8.1
STX_888413962456,363.50,449,8.1
STX_197620797738,155.00,219,8.1
STX_194432388185,129.50,189,8.1
STX_197864026137,216.50,279,8.1
STX_198728477195,235.00,309,8.1
STX_198729147882,165.00,229,8.1
STX_198335355534,239.00,319,8.1
STX_195907818886,185.00,249,8.1
STX_197860648425,455.50,539,8.1
STX_196858874396,151.00,209,8.1
STX_198321431662,187.50,249,8.1
STX_196153804777,217.50,289,8.1
STX_197611208984,128.50,189,8.1
STX_196977595097,195.00,259,8.1
STX_198729955890,615.00,709,8.1
STX_197600774995,143.50,269,8.1
STX_195394937114,390.00,459,8.1
STX_197602681994,230.00,299,8.1
STX_197609887245,111.00,159,8.1
STX_198484281395,192.50,259,8.1
STX_198958775344,201.50,219,8.1
STX_197863839745,571.00,659,8.1
STX_198728498718,177.50,239,8.1
STX_886059774679,342.00,419,8.1
STX_885178389511,351.00,429,8.1
STX_199062017559,225.00,299,8.1
STX_198730156934,107.00,159,8.1
STX_196969860509,202.50,269,8.1
STX_196009595781,383.50,459,8.1
STX_198729527103,220.00,289,8.1
STX_197593644435,171.00,219,8.1
STX_197593788498,108.00,159,8.1
STX_197634464923,402.50,479,8.1
STX_889002601985,173.50,239,8.1
STX_194496372106,290.50,359,8.1
STX_196153751088,127.00,189,8.1
STX_197376891834,108.00,149,8.1
STX_198328659663,124.50,149,8.1
STX_191533804576,165.00,229,8.1
STX_198729148278,113.50,169,8.1
STX_198730751160,395.00,489,8.1
NER_198605519505,203.50,,8.1
STX_197670651455,162.50,229,8.1
STX_197615381157,2435.50,2669,8.1
STX_193395366421,403.50,479,8.1
STX_887231931996,271.50,339,8.1
STX_195907110690,152.50,219,8.1
STX_195739594743,167.50,259,8.1
STX_197065878870,307.00,379,8.1
STX_195749416059,200.00,269,8.1
STX_091201005956,331.00,519,8.1
STX_194502205572,88.00,139,8.1
STX_191530296800,116.00,169,8.1
NER_198688751182,101.50,,8.1
STX_194496058970,427.50,499,8.1
STX_198959741720,283.00,349,8.1
STX_197860243606,133.50,189,8.1
STX_198730186948,220.00,289,8.1
STX_198481018437,165.00,229,8.1
STX_194955930427,129.50,189,8.1
STX_196149376394,209.00,279,8.1
STX_195243687405,200.00,269,8.1
STX_196975556410,183.50,239,8.1
STX_889309451955,181.00,239,8.1
STX_197673184714,209.00,279,8.1
STX_198728388972,136.00,189,8.1
STX_194497882529,180.00,239,8.1
STX_199310093915,288.00,369,8.1
STX_889138139666,271.50,339,8.1
STX_198958375988,425.00,499,8.1
STX_889698653473,104.50,159,8.1
STX_194955930939,270.50,339,8.1
STX_196149679938,344.50,419,8.1
STX_195481074050,165.00,229,8.1
STX_196473285690,173.50,239,8.1
STX_196975742158,102.00,159,8.1
STX_198487987423,271.50,339,8.1
STX_195244883929,331.00,409,8.1
STX_195869090962,188.50,249,8.1
STX_197626995206,547.00,629,8.1
STX_198437475109,202.50,319,8.1
STX_195868912593,149.50,209,8.1
STX_884802963202,426.50,499,8.1
STX_197600696303,254.00,319,8.1
STX_197608855092,225.00,299,8.1
STX_198482649555,183.50,279,8.1
STX_196478429181,372.50,459,8.1
STX_196565183859,202.50,269,8.1
STX_198728431357,250.50,329,8.1
STX_191031370825,156.00,219,8.1
STX_192615937496,102.00,159,8.1
STX_195017554001,182.50,239,8.1
STX_195238092207,282.00,349,8.1
STX_198726481323,153.50,219,8.1
STX_197862782967,180.00,239,8.1
STX_198726605170,181.00,239,8.1
STX_198484281708,191.00,249,8.1
STX_195747713181,269.00,339,8.1
STX_198687892619,191.00,249,8.1
STX_196477672229,131.00,189,8.1
STX_888392683786,338.50,429,8.1
STX_194433121910,155.00,219,8.1
STX_197599034322,191.00,249,8.1
STX_193147704761,199.00,269,8.1
STX_196149142197,188.50,249,8.1
STX_195238093945,220.00,299,8.1
STX_198482756321,265.50,329,8.1
STX_197225755898,134.50,189,8.1
STX_673419425377,300.50,369,8.1
STX_196471734725,103.00,169,8.1
STX_194275608266,476.50,579,8.1
STX_198726387601,178.50,239,8.1
STX_193657908680,420.00,499,8.1
STX_196148917871,235.00,309,8.1
STX_198730292854,229.00,299,8.1
STX_197376494080,121.00,149,8.1
STX_197617431577,156.00,219,8.1
STX_195869231631,266.50,329,8.1
STX_194814352551,129.50,189,8.1
STX_191984384771,158.50,219,8.1
STX_192615901695,104.50,159,8.1
STX_198320397686,144.50,209,8.1
STX_193145719378,339.50,419,8.1
STX_198730414737,219.00,289,8.1
STX_195292510334,119.50,149,8.1
STX_665215005082,454.00,539,8.1
STX_198488001319,243.00,319,8.1
STX_197862710663,245.50,319,8.1
STX_197597051857,308.00,379,8.1
STX_195869085975,386.00,459,8.1
STX_197298962414,592.50,679,8.1
STX_197804710133,299.50,369,8.1
STX_195740116224,127.00,189,8.1
STX_197859890668,97.00,149,8.1
STX_197863990019,109.50,179,8.1
STX_198731571057,289.50,369,8.1
STX_195238345785,200.00,269,8.1
STX_195742380289,430.00,509,8.1
STX_198959574076,310.50,889,8.1
STX_194821989825,122.00,149,8.1
STX_198726922710,225.00,299,8.1
STX_197596158687,230.00,299,8.1
STX_191031932740,127.00,189,8.1
STX_198727568818,617.50,709,8.1
STX_197615205293,161.00,229,8.1
STX_197861466776,1184.50,1329,8.1
STX_199259635030,227.50,229,8.1
STX_197594773851,153.50,219,8.1
STX_197593637222,248.00,319,8.1
STX_196604430326,97.00,149,8.1
STX_195751498531,157.50,219,8.1
STX_197593625502,149.50,209,8.1
STX_196265805624,204.00,269,8.1
STX_197862772364,128.50,189,8.1
STX_198730430867,315.50,389,8.1
STX_196858840957,147.00,209,8.1
STX_198482527044,265.50,329,8.1
STX_198728747953,283.00,349,8.1
STX_196474709409,178.50,239,8.1
STX_196968173969,200.00,269,8.1
STX_190305231015,376.00,459,8.1
STX_195481074487,196.50,259,8.1
STX_197600817524,271.50,339,8.1
STX_194497745145,473.00,559,8.1
STX_198729252920,205.00,269,8.1
STX_198320218660,131.00,679,8.1
STX_197609619181,220.00,289,8.1
STX_640135890079,366.00,449,8.1
STX_198729148179,205.00,269,8.1
STX_196149529370,99.50,149,8.1
STX_197862868647,271.50,339,8.1
STX_195243738633,199.00,259,8.1
STX_198688955603,176.00,239,8.1
STX_197600813007,271.50,339,8.1
STX_197599590354,547.00,629,8.1
STX_197864940471,283.00,349,8.1
STX_888592514309,148.50,209,8.1
STX_193654143763,240.50,309,8.1
STX_196969111267,122.00,149,8.1
STX_198959298880,191.00,249,8.1
STX_194276555293,226.50,299,8.1
STX_197601905787,138.50,199,8.1
STX_197596322040,185.00,249,8.1
STX_198487972764,224.00,289,8.1
STX_197298109444,209.00,279,8.1
STX_196652668429,177.50,239,8.1
STX_198726547685,129.50,189,8.1
STX_194433121385,137.00,199,8.1
STX_198325016414,639.00,739,8.1
STX_194955931042,119.50,149,8.1
STX_199310200337,80.50,139,8.1
STX_195243798064,375.00,459,8.1
STX_195868999181,142.00,199,8.1
STX_196477547619,132.00,189,8.1
STX_194276154113,359.50,439,8.1
STX_197621322847,117.00,169,8.1
STX_194433121217,137.00,199,8.1
STX_198959547315,240.50,309,8.1
STX_195870891138,320.50,389,8.1
NER_198689423194,109.50,,8.1
STX_194956628231,133.50,189,8.1
STX_198688954415,456.50,539,8.1
STX_195739758961,129.50,189,8.1
STX_197599169550,143.50,199,8.1
STX_197859776962,357.00,439,8.1
STX_198730756516,149.50,209,8.1
STX_196307512299,232.50,299,8.1
STX_198482843458,246.50,319,8.1
STX_198484266958,183.50,249,8.1
STX_196010500231,254.00,329,8.1
STX_198963177607,195.00,259,8.1
STX_198327006789,88.00,139,8.1
STX_192499376312,416.50,489,8.1
STX_198481874316,185.00,249,8.1
STX_196604236034,200.00,269,8.1
STX_198962466825,500.50,589,8.1
STX_196969707804,116.00,169,8.1
STX_198731263006,270.50,339,8.1
STX_198728480072,268.00,339,8.1
STX_197674416272,168.50,239,8.1
STX_800572012261,225.00,299,8.1
STX_198729823519,220.00,289,8.1
STX_196149058467,225.00,299,8.1
STX_196154121699,176.00,239,8.1
STX_196969075927,147.00,209,8.1
STX_194432691445,235.00,309,8.1
STX_198967884280,193.50,259,8.1
STX_198731338957,144.50,209,8.1
STX_194499385462,93.00,149,8.1
STX_198482735937,182.50,239,8.1
STX_196605016543,441.50,519,8.1
STX_197600683372,207.50,269,8.1
STX_198482395650,127.00,179,8.1
STX_091201088492,498.00,589,8.1
STX_197225979492,134.50,189,8.1
NER_197634467245,143.50,,8.1
STX_198485459472,271.50,339,8.1
NER_198962322718,194.50,,8.1
STX_192341051923,141.00,199,8.1
STX_197863335704,186.00,249,8.1
STX_198726901760,230.00,299,8.1
STX_196975568215,139.50,199,8.1
STX_198728470288,117.00,169,8.1
STX_198483537752,190.00,249,8.1
STX_198488034423,328.50,399,8.1
STX_198731110591,196.50,259,8.1
STX_194958393403,241.50,319,8.1
STX_196858840964,147.00,209,8.1
STX_198605304866,204.00,269,8.1
STX_198729239846,197.50,259,8.1
STX_198958342140,143.50,199,8.1
STX_197593781277,170.00,239,8.1
STX_840419936695,156.00,219,8.1
STX_198958384560,214.00,279,8.1
STX_190108810608,142.00,199,8.1
STX_198726873524,193.50,259,8.1
STX_196151813009,121.00,149,8.1
STX_850079436824,356.00,439,8.1
NER_198689573974,92.50,,8.1
STX_194466407265,232.50,299,8.1
STX_195869273808,344.50,399,8.1
STX_196478535585,134.50,189,8.1
STX_198726879328,201.50,269,8.1
STX_197780719878,112.00,159,8.1
STX_191885818153,673.00,769,8.1
STX_197593672612,317.00,389,8.1
STX_198958776532,243.00,319,8.1
STX_193151655615,243.00,319,8.1
STX_198486837422,271.50,339,8.1
STX_197602660128,314.50,389,8.1
STX_198487972979,265.50,329,8.1
