ProviderKey,SpecificationKey,SpecificationValue
NER_4068801229583,Shoe size (EU),36.5
NER_4068801229583,Brand,adidas Originals
NER_4068801229583,Color,Brown
NER_4068801229583,Target group,men
NER_4068801233160,Shoe size (EU),38.5
NER_4068801233160,Brand,adidas
NER_4068801233160,Color,Black
NER_4068801233160,Target group,men
NER_4068801233184,Shoe size (EU),40.5
NER_4068801233184,Brand,adidas
NER_4068801233184,Color,Black
NER_4068801233184,Target group,men
NER_4068801233221,Shoe size (EU),37.5
NER_4068801233221,Brand,adidas Originals
NER_4068801233221,Color,Black
NER_4068801233221,Target group,men
NER_4068801233252,Shoe size (EU),40
NER_4068801233252,Brand,adidas Originals
NER_4068801233252,Color,Black
NER_4068801233252,Target group,men
NER_4068801233399,Shoe size (EU),38
NER_4068801233399,Brand,adidas Originals
NER_4068801233399,Color,Black
NER_4068801233399,Target group,men
NER_4068801236802,Shoe size (EU),41
NER_4068801236802,Brand,adidas
NER_4068801236802,Color,Black
NER_4068801236802,Target group,men
NER_4068801236819,Shoe size (EU),38
NER_4068801236819,Brand,adidas
NER_4068801236819,Color,Black
NER_4068801236819,Target group,men
NER_4068801236857,Shoe size (EU),36.5
NER_4068801236857,Brand,adidas
NER_4068801236857,Color,Black
NER_4068801236857,Target group,men
NER_4068801236864,Shoe size (EU),42.5
NER_4068801236864,Brand,adidas
NER_4068801236864,Color,Black
NER_4068801236864,Target group,men
NER_4068801236901,Shoe size (EU),37.5
NER_4068801236901,Brand,adidas
NER_4068801236901,Color,Black
NER_4068801236901,Target group,men
NER_4068801236918,Shoe size (EU),39
NER_4068801236918,Brand,adidas
NER_4068801236918,Color,Black
NER_4068801236918,Target group,men
NER_4068801236925,Shoe size (EU),46
NER_4068801236925,Brand,adidas
NER_4068801236925,Color,Black
NER_4068801236925,Target group,men
NER_4068801236932,Shoe size (EU),36
NER_4068801236932,Brand,adidas
NER_4068801236932,Color,Black
NER_4068801236932,Target group,men
NER_4068801236956,Shoe size (EU),40
NER_4068801236956,Brand,adidas
NER_4068801236956,Color,Black
NER_4068801236956,Target group,men
NER_4068801237243,Shoe size (EU),44.5
NER_4068801237243,Brand,adidas Originals
NER_4068801237243,Color,Brown
NER_4068801237243,Target group,men
NER_4068801237267,Shoe size (EU),46
NER_4068801237267,Brand,adidas Originals
NER_4068801237267,Color,Brown
NER_4068801237267,Target group,men
NER_4068801237274,Shoe size (EU),38.5
NER_4068801237274,Brand,adidas Originals
NER_4068801237274,Color,Brown
NER_4068801237274,Target group,men
NER_4068801240885,Shoe size (EU),46
NER_4068801240885,Brand,adidas Originals
NER_4068801240885,Color,Brown
NER_4068801240885,Target group,men
NER_4068801240908,Shoe size (EU),41
NER_4068801240908,Brand,adidas Originals
NER_4068801240908,Color,Brown
NER_4068801240908,Target group,men
NER_4068801240915,Shoe size (EU),44
NER_4068801240915,Brand,adidas Originals
NER_4068801240915,Color,Brown
NER_4068801240915,Target group,men
NER_4068801240922,Shoe size (EU),42
NER_4068801240922,Brand,adidas Originals
NER_4068801240922,Color,Brown
NER_4068801240922,Target group,men
NER_4068801240984,Shoe size (EU),40.5
NER_4068801240984,Brand,adidas Originals
NER_4068801240984,Color,Brown
NER_4068801240984,Target group,men
NER_4068801240991,Shoe size (EU),37.5
NER_4068801240991,Brand,adidas Originals
NER_4068801240991,Color,Brown
NER_4068801240991,Target group,men
NER_4068801244609,Shoe size (EU),44.5
NER_4068801244609,Brand,adidas
NER_4068801244609,Color,Black
NER_4068801244609,Target group,men
NER_4068801244616,Shoe size (EU),40.5
NER_4068801244616,Brand,adidas
NER_4068801244616,Color,Black
NER_4068801244616,Target group,men
NER_4068801244630,Shoe size (EU),48.5
NER_4068801244630,Brand,adidas
NER_4068801244630,Color,Black
NER_4068801244630,Target group,men
NER_4068801244647,Shoe size (EU),41
NER_4068801244647,Brand,adidas
NER_4068801244647,Color,Black
NER_4068801244647,Target group,men
NER_4068801244654,Shoe size (EU),36
NER_4068801244654,Brand,adidas
NER_4068801244654,Color,Black
NER_4068801244654,Target group,men
NER_4068801244661,Shoe size (EU),38
NER_4068801244661,Brand,adidas
NER_4068801244661,Color,Black
NER_4068801244661,Target group,men
NER_4068801244685,Shoe size (EU),42
NER_4068801244685,Brand,adidas
NER_4068801244685,Color,Black
NER_4068801244685,Target group,men
NER_4068801244692,Shoe size (EU),46
NER_4068801244692,Brand,adidas
NER_4068801244692,Color,Black
NER_4068801244692,Target group,men
NER_4068801244708,Shoe size (EU),44
NER_4068801244708,Brand,adidas
NER_4068801244708,Color,Black
NER_4068801244708,Target group,men
NER_4068801244715,Shoe size (EU),40
NER_4068801244715,Brand,adidas
NER_4068801244715,Color,Black
NER_4068801244715,Target group,men
NER_4068801244746,Shoe size (EU),42
NER_4068801244746,Brand,Adidas
NER_4068801244746,Color,Earth Strata / Dark Brown / Core Black
NER_4068801244746,Target group,men
NER_4068801244753,Shoe size (EU),40.5
NER_4068801244753,Brand,Adidas
NER_4068801244753,Color,Earth Strata / Dark Brown / Core Black
NER_4068801244753,Target group,men
NER_4068801244883,Shoe size (EU),46
NER_4068801244883,Brand,adidas
NER_4068801244883,Color,Black
NER_4068801244883,Target group,men
NER_4068801244906,Shoe size (EU),36.5
NER_4068801244906,Brand,adidas
NER_4068801244906,Color,Black
NER_4068801244906,Target group,men
NER_4068801244913,Shoe size (EU),43
NER_4068801244913,Brand,adidas
NER_4068801244913,Color,Black
NER_4068801244913,Target group,men
NER_4068801244920,Shoe size (EU),46
NER_4068801244920,Brand,adidas
NER_4068801244920,Color,Black
NER_4068801244920,Target group,men
NER_4068801244937,Shoe size (EU),38
NER_4068801244937,Brand,adidas
NER_4068801244937,Color,Black
NER_4068801244937,Target group,men
NER_4068801244951,Shoe size (EU),42
NER_4068801244951,Brand,adidas
NER_4068801244951,Color,Black
NER_4068801244951,Target group,men
NER_4068801247228,Brand,adidas Originals
NER_4068801247228,Color,Black
NER_4068801247228,Target group,men
NER_4068801247235,Brand,adidas Originals
NER_4068801247235,Color,Black
NER_4068801247235,Target group,men
NER_4068801247242,Brand,adidas Originals
NER_4068801247242,Color,Black
NER_4068801247242,Target group,men
NER_4068801247259,Brand,adidas Originals
NER_4068801247259,Color,Black
NER_4068801247259,Target group,men
NER_4068801247266,Brand,adidas Originals
NER_4068801247266,Color,Black
NER_4068801247266,Target group,men
NER_4068801247280,Brand,adidas Originals
NER_4068801247280,Color,Black
NER_4068801247280,Target group,men
NER_4068801247303,Brand,adidas Originals
NER_4068801247303,Color,Black
NER_4068801247303,Target group,men
NER_4068801247327,Brand,adidas Originals
NER_4068801247327,Color,Black
NER_4068801247327,Target group,men
NER_4068801247334,Brand,adidas Originals
NER_4068801247334,Color,Black
NER_4068801247334,Target group,men
NER_4068801247341,Brand,adidas Originals
NER_4068801247341,Color,Black
NER_4068801247341,Target group,men
NER_4068801248324,Shoe size (EU),46
NER_4068801248324,Brand,adidas
NER_4068801248324,Color,Black
NER_4068801248324,Target group,men
NER_4068801248348,Shoe size (EU),49.5
NER_4068801248348,Brand,adidas
NER_4068801248348,Color,Black
NER_4068801248348,Target group,men
NER_4068801248355,Shoe size (EU),37.5
NER_4068801248355,Brand,adidas
NER_4068801248355,Color,Black
NER_4068801248355,Target group,men
NER_4068801248362,Shoe size (EU),38.5
NER_4068801248362,Brand,adidas
NER_4068801248362,Color,Black
NER_4068801248362,Target group,men
NER_4068801248379,Shoe size (EU),39
NER_4068801248379,Brand,adidas
NER_4068801248379,Color,Black
NER_4068801248379,Target group,men
NER_4068801248393,Shoe size (EU),42.5
NER_4068801248393,Brand,adidas
NER_4068801248393,Color,Black
NER_4068801248393,Target group,men
NER_4068801248409,Shoe size (EU),36.5
NER_4068801248409,Brand,adidas
NER_4068801248409,Color,Black
NER_4068801248409,Target group,men
NER_4068801248416,Shoe size (EU),43
NER_4068801248416,Brand,adidas
NER_4068801248416,Color,Black
NER_4068801248416,Target group,men
NER_4068801248560,Shoe size (EU),44
NER_4068801248560,Brand,adidas
NER_4068801248560,Color,Black
NER_4068801248560,Target group,men
NER_4068801248584,Shoe size (EU),39
NER_4068801248584,Brand,adidas
NER_4068801248584,Color,Black
NER_4068801248584,Target group,men
NER_4068801248591,Shoe size (EU),40.5
NER_4068801248591,Brand,adidas
NER_4068801248591,Color,Black
NER_4068801248591,Target group,men
NER_4068801248607,Shoe size (EU),40
NER_4068801248607,Brand,adidas
NER_4068801248607,Color,Black
NER_4068801248607,Target group,men
NER_4068801248614,Shoe size (EU),45
NER_4068801248614,Brand,adidas
NER_4068801248614,Color,Black
NER_4068801248614,Target group,men
NER_4068801248621,Shoe size (EU),41
NER_4068801248621,Brand,adidas
NER_4068801248621,Color,Black
NER_4068801248621,Target group,men
NER_4068801248638,Shoe size (EU),42.5
NER_4068801248638,Brand,adidas
NER_4068801248638,Color,Black
NER_4068801248638,Target group,men
NER_4068801248645,Shoe size (EU),38.5
NER_4068801248645,Brand,adidas
NER_4068801248645,Color,Black
NER_4068801248645,Target group,men
NER_4068801248676,Shoe size (EU),37.5
NER_4068801248676,Brand,adidas
NER_4068801248676,Color,Black
NER_4068801248676,Target group,men
NER_4068801248683,Shoe size (EU),36
NER_4068801248683,Brand,adidas
NER_4068801248683,Color,Black
NER_4068801248683,Target group,men
NER_4068801248690,Shoe size (EU),38.5
NER_4068801248690,Brand,adidas
NER_4068801248690,Color,Black
NER_4068801248690,Target group,men
NER_4068801248706,Shoe size (EU),40
NER_4068801248706,Brand,adidas
NER_4068801248706,Color,Black
NER_4068801248706,Target group,men
NER_4068801248713,Shoe size (EU),41
NER_4068801248713,Brand,adidas
NER_4068801248713,Color,Black
NER_4068801248713,Target group,men
NER_4068801248720,Shoe size (EU),40.5
NER_4068801248720,Brand,adidas
NER_4068801248720,Color,Black
NER_4068801248720,Target group,men
NER_4068801248782,Shoe size (EU),36.5
NER_4068801248782,Brand,adidas
NER_4068801248782,Color,Black
NER_4068801248782,Target group,men
NER_4068801250969,Brand,adidas Originals
NER_4068801250969,Color,Black
NER_4068801250969,Target group,men
NER_4068801251003,Brand,adidas Originals
NER_4068801251003,Color,Black
NER_4068801251003,Target group,men
NER_4068801251010,Brand,adidas Originals
NER_4068801251010,Color,Black
NER_4068801251010,Target group,men
NER_4068801251065,Brand,adidas Originals
NER_4068801251065,Color,Black
NER_4068801251065,Target group,men
NER_4068801251072,Brand,adidas Originals
NER_4068801251072,Color,Black
NER_4068801251072,Target group,men
NER_4068801251102,Brand,adidas Originals
NER_4068801251102,Color,Black
NER_4068801251102,Target group,men
NER_4068801251140,Brand,adidas Originals
NER_4068801251140,Color,Black
NER_4068801251140,Target group,men
NER_4068801251157,Brand,adidas Originals
NER_4068801251157,Color,Black
NER_4068801251157,Target group,men
NER_4068801251164,Brand,adidas Originals
NER_4068801251164,Color,Black
NER_4068801251164,Target group,men
NER_4068801251195,Brand,adidas Originals
NER_4068801251195,Color,Black
NER_4068801251195,Target group,men
NER_4068801252253,Shoe size (EU),46
NER_4068801252253,Brand,adidas
NER_4068801252253,Color,Black
NER_4068801252253,Target group,men
NER_4068801252277,Shoe size (EU),39
NER_4068801252277,Brand,adidas
NER_4068801252277,Color,Black
NER_4068801252277,Target group,men
NER_4068801252284,Shoe size (EU),38
NER_4068801252284,Brand,adidas
NER_4068801252284,Color,Black
NER_4068801252284,Target group,men
NER_4068801252291,Shoe size (EU),46
NER_4068801252291,Brand,adidas
NER_4068801252291,Color,Black
NER_4068801252291,Target group,men
NER_4068801252307,Shoe size (EU),40.5
NER_4068801252307,Brand,adidas
NER_4068801252307,Color,Black
NER_4068801252307,Target group,men
NER_4068801252314,Shoe size (EU),43
NER_4068801252314,Brand,adidas
NER_4068801252314,Color,Black
NER_4068801252314,Target group,men
NER_4068801252321,Shoe size (EU),36.5
NER_4068801252321,Brand,adidas
NER_4068801252321,Color,Black
NER_4068801252321,Target group,men
NER_4068801252345,Shoe size (EU),42.5
NER_4068801252345,Brand,adidas
NER_4068801252345,Color,Black
NER_4068801252345,Target group,men
NER_4068801252352,Shoe size (EU),47
NER_4068801252352,Brand,adidas
NER_4068801252352,Color,Black
NER_4068801252352,Target group,men
NER_4068801252369,Shoe size (EU),37.5
NER_4068801252369,Brand,adidas
NER_4068801252369,Color,Black
NER_4068801252369,Target group,men
NER_4068801252376,Shoe size (EU),44
NER_4068801252376,Brand,adidas
NER_4068801252376,Color,Black
NER_4068801252376,Target group,men
NER_4068801252406,Shoe size (EU),37.5
NER_4068801252406,Brand,adidas
NER_4068801252406,Color,Black
NER_4068801252406,Target group,men
NER_4068801252437,Shoe size (EU),36
NER_4068801252437,Brand,adidas
NER_4068801252437,Color,Black
NER_4068801252437,Target group,men
NER_4068801252468,Shoe size (EU),39
NER_4068801252468,Brand,adidas
NER_4068801252468,Color,Black
NER_4068801252468,Target group,men
NER_4068801252475,Shoe size (EU),38
NER_4068801252475,Brand,adidas
NER_4068801252475,Color,Black
NER_4068801252475,Target group,men
NER_4068801252482,Shoe size (EU),42
NER_4068801252482,Brand,adidas
NER_4068801252482,Color,Black
NER_4068801252482,Target group,men
NER_4068801252499,Shoe size (EU),42.5
NER_4068801252499,Brand,adidas
NER_4068801252499,Color,Black
NER_4068801252499,Target group,men
NER_4068801254806,Brand,adidas Originals
NER_4068801254806,Color,Black
NER_4068801254806,Target group,men
NER_4068801254837,Brand,adidas Originals
NER_4068801254837,Color,Black
NER_4068801254837,Target group,men
NER_4068801255780,Shoe size (EU),42.5
NER_4068801255780,Brand,adidas
NER_4068801255780,Color,Black
NER_4068801255780,Target group,women
NER_4068801255810,Shoe size (EU),36.5
NER_4068801255810,Brand,adidas
NER_4068801255810,Color,Black
NER_4068801255810,Target group,women
NER_4068801255827,Shoe size (EU),37.5
NER_4068801255827,Brand,adidas
NER_4068801255827,Color,Black
NER_4068801255827,Target group,women
NER_4068801255834,Shoe size (EU),40.5
NER_4068801255834,Brand,adidas
NER_4068801255834,Color,Black
NER_4068801255834,Target group,women
NER_4068801255841,Shoe size (EU),36
NER_4068801255841,Brand,adidas
NER_4068801255841,Color,Black
NER_4068801255841,Target group,women
NER_4068801255858,Shoe size (EU),44
NER_4068801255858,Brand,adidas
NER_4068801255858,Color,Black
NER_4068801255858,Target group,women
NER_4068801255872,Shoe size (EU),38.5
NER_4068801255872,Brand,adidas
NER_4068801255872,Color,Black
NER_4068801255872,Target group,women
NER_4068801255889,Shoe size (EU),38
NER_4068801255889,Brand,adidas
NER_4068801255889,Color,Black
NER_4068801255889,Target group,women
NER_4068801255902,Shoe size (EU),42
NER_4068801255902,Brand,adidas
NER_4068801255902,Color,Black
NER_4068801255902,Target group,women
NER_4068801255919,Shoe size (EU),43
NER_4068801255919,Brand,adidas
NER_4068801255919,Color,Black
NER_4068801255919,Target group,women
NER_4068801256008,Shoe size (EU),38.5
NER_4068801256008,Brand,adidas
NER_4068801256008,Color,Black
NER_4068801256008,Target group,men
NER_4068801256015,Shoe size (EU),40
NER_4068801256015,Brand,adidas
NER_4068801256015,Color,Black
NER_4068801256015,Target group,men
NER_4068801256022,Shoe size (EU),41
NER_4068801256022,Brand,adidas
NER_4068801256022,Color,Black
NER_4068801256022,Target group,men
NER_4068801256046,Shoe size (EU),42
NER_4068801256046,Brand,adidas
NER_4068801256046,Color,Black
NER_4068801256046,Target group,men
NER_4068801256053,Shoe size (EU),36
NER_4068801256053,Brand,adidas
NER_4068801256053,Color,Black
NER_4068801256053,Target group,men
NER_4068801259887,Shoe size (EU),39
NER_4068801259887,Brand,adidas
NER_4068801259887,Color,Black
NER_4068801259887,Target group,men
NER_4068801259894,Shoe size (EU),41
NER_4068801259894,Brand,adidas
NER_4068801259894,Color,Black
NER_4068801259894,Target group,men
NER_4068801259900,Shoe size (EU),42
NER_4068801259900,Brand,adidas
NER_4068801259900,Color,Black
NER_4068801259900,Target group,men
NER_4068801259917,Shoe size (EU),42.5
NER_4068801259917,Brand,adidas
NER_4068801259917,Color,Black
NER_4068801259917,Target group,men
NER_4068801259931,Shoe size (EU),40.5
NER_4068801259931,Brand,adidas
NER_4068801259931,Color,Black
NER_4068801259931,Target group,men
NER_4068801259955,Shoe size (EU),36.5
NER_4068801259955,Brand,adidas
NER_4068801259955,Color,Black
NER_4068801259955,Target group,men
NER_4068801259979,Shoe size (EU),38
NER_4068801259979,Brand,adidas
NER_4068801259979,Color,Black
NER_4068801259979,Target group,men
NER_4068801260029,Shoe size (EU),38.5
NER_4068801260029,Brand,adidas
NER_4068801260029,Color,Black
NER_4068801260029,Target group,men
NER_4068801260050,Shoe size (EU),36
NER_4068801260050,Brand,adidas
NER_4068801260050,Color,Black
NER_4068801260050,Target group,men
NER_4068801260074,Shoe size (EU),37.5
NER_4068801260074,Brand,adidas
NER_4068801260074,Color,Black
NER_4068801260074,Target group,men
NER_4068801263686,Shoe size (EU),40
NER_4068801263686,Brand,adidas
NER_4068801263686,Color,Black
NER_4068801263686,Target group,men
NER_4068801263976,Shoe size (EU),42
NER_4068801263976,Brand,adidas Originals
NER_4068801263976,Color,Grey
NER_4068801263976,Target group,men
NER_4068801264003,Shoe size (EU),44.5
NER_4068801264003,Brand,adidas Originals
NER_4068801264003,Color,Grey
NER_4068801264003,Target group,men
NER_4068801264010,Shoe size (EU),39
NER_4068801264010,Brand,adidas Originals
NER_4068801264010,Color,Grey
NER_4068801264010,Target group,men
NER_4068801264041,Shoe size (EU),40.5
NER_4068801264041,Brand,adidas Originals
NER_4068801264041,Color,Grey
NER_4068801264041,Target group,men
